timeStamp,paleo_users,dtmonth,healthy_index,snack_food_index,paleo,gluten,donut,aquafina,soda,atkins_diet,pepsi,aspartame,lays,izze,sobe,cheetos,pretzel,quinoa,kale,dairy,vegetables,gatorade,doritos,lipton
1/25/13 0:00,,1/1/13,25510,27981,2996,9664,11603,469,,144,,215,,199,509,5936,3945,2441,4475,7292,5934,10003,6497,547
1/26/13 0:00,,1/1/13,18196,25962,2647,5570,9857,579,,72,,208,,116,436,5587,4621,1685,3134,7101,5160,10006,5897,471
1/27/13 0:00,,1/1/13,17776,26503,2718,4790,9310,570,,69,,252,,232,447,5738,4486,1497,3310,7740,5461,7781,6969,508
1/28/13 0:00,,1/1/13,23610,29528,3166,6688,11412,649,,112,,269,,103,452,7208,4141,2007,3899,7861,7850,7736,6767,515
1/29/13 0:00,,1/1/13,24197,32836,3303,6175,11396,489,,124,,444,,64,440,7185,3928,2488,4143,7710,8088,9466,10327,581
1/30/13 0:00,,1/1/13,24265,33583,3532,6745,12435,621,,84,,382,,75,552,7364,4085,1994,5205,8902,6789,11472,9699,578
1/31/13 0:00,,1/1/13,20132,29261,3226,5611,11198,811,,85,,265,,72,460,6418,3630,1662,3738,6989,5895,9146,8015,512
2/1/13 0:00,,2/1/13,20309,29826,3092,6235,9959,1289,,63,,339,,172,450,7722,4153,1398,3827,7926,5757,10576,7992,532
2/2/13 0:00,,2/1/13,17480,27591,3250,4611,10556,590,,68,,676,,227,472,5527,4802,1294,2972,6496,5353,10720,6706,446
2/3/13 0:00,,2/1/13,18811,91566,2710,4716,9413,392,,80,,742,,88,455,5649,4962,1217,2872,6293,7296,11078,71542,412
2/4/13 0:00,,2/1/13,18814,110443,2930,5173,8121,378,,77,,434,,99,427,5502,4034,1500,3353,8396,5858,15139,92786,552
2/5/13 0:00,,2/1/13,22495,32713,3121,7273,12880,410,,54,,508,,132,498,7119,3797,1749,3859,7923,6493,6710,8917,554
2/6/13 0:00,,2/1/13,22085,29175,3120,6488,11409,440,,65,,440,,98,482,6659,4320,1649,4196,7971,6632,6833,6787,577
2/7/13 0:00,,2/1/13,23024,29589,3185,7386,11099,665,,101,,436,,141,500,6716,4246,1674,4279,8099,6500,6817,7528,493
2/8/13 0:00,,2/1/13,20515,27210,2939,5832,10596,454,,87,,542,,135,561,5954,4376,1348,4096,8749,6300,7363,6284,633
2/9/13 0:00,,2/1/13,18441,26320,2348,4768,10153,331,,62,,500,,95,475,5328,4705,1210,3226,7770,6889,6259,6134,555
2/10/13 0:00,,2/1/13,17376,28754,2470,4267,11353,345,,85,,352,,82,520,5689,4815,1237,2992,7229,6410,6478,6897,418
2/11/13 0:00,,2/1/13,19632,31051,2909,5574,11330,393,,73,,308,,97,575,9281,4107,2065,3566,7936,5518,5715,6333,607
2/12/13 0:00,,2/1/13,21893,30679,3350,7201,13507,446,,86,,303,,117,712,6961,3875,1949,3574,8320,5819,7863,6336,636
2/13/13 0:00,,2/1/13,20561,38318,3058,6341,12248,812,,80,,298,,152,554,6581,4103,1508,3755,8462,5899,8084,15386,620
2/14/13 0:00,,2/1/13,17727,30366,2706,5982,12424,320,,79,,267,,69,447,5665,4189,1094,2938,7119,5007,5709,8088,582
2/15/13 0:00,,2/1/13,16726,23315,2475,4737,8747,356,,51,,341,,97,602,5683,3953,1423,2695,6658,5396,6196,4932,461
2/16/13 0:00,,2/1/13,15824,25991,2582,4213,10065,362,,70,,181,,118,590,5429,4371,957,2694,5942,5378,5592,6126,480
2/17/13 0:00,,2/1/13,16748,26304,2465,4404,9506,352,,60,,249,,70,856,5630,4632,1067,2942,7002,5870,6084,6536,448
2/18/13 0:00,,2/1/13,20380,27812,3295,5571,9913,354,,54,,791,,107,600,7049,4054,1654,3257,8325,6603,7707,6796,573
2/19/13 0:00,,2/1/13,22596,28031,3284,6466,9798,406,,75,,427,,106,560,7350,3980,1821,3658,7662,7367,7088,6903,509
2/20/13 0:00,,2/1/13,24441,28966,3435,6037,10402,371,,70,,337,,141,662,7790,3897,3290,4026,8245,7653,7077,6877,611
2/21/13 0:00,,2/1/13,21598,37713,3319,5338,17300,488,,66,,402,,133,880,8060,4132,2178,4101,8095,6662,7280,8221,793
2/22/13 0:00,,2/1/13,19563,31025,2947,5347,14391,515,,55,,570,,106,1225,6233,3959,1618,3893,7897,5758,9278,6442,993
2/23/13 0:00,,2/1/13,16042,27316,2516,4432,10169,295,,32,,620,,74,1138,6638,4593,1054,3005,7837,5035,6773,5916,635
2/24/13 0:00,,2/1/13,17411,31791,2518,4508,12356,353,,70,,960,,263,856,6040,4618,1387,3383,8028,5615,9338,8777,556
2/25/13 0:00,,2/1/13,19547,27733,3012,5207,10132,355,,109,,965,,101,695,6754,3683,1631,3304,8630,6393,6231,7164,726
2/26/13 0:00,,2/1/13,23586,34937,3163,6203,10393,475,,77,,1800,,185,613,7855,3680,1850,4168,9994,8202,6891,13009,658
2/27/13 0:00,,2/1/13,22401,31633,3026,6412,11326,566,,88,,1667,,140,501,7080,3982,1878,3458,9629,7627,7346,9245,638
2/28/13 0:00,,2/1/13,20431,28005,3047,6009,9986,423,,66,,1480,,112,468,6289,3907,1579,3686,8713,6110,6288,7823,712
3/1/13 0:00,,3/1/13,19811,27085,2729,5869,10652,401,,232,,1332,,145,532,5865,3969,1412,3788,10522,6013,5735,6599,480
3/2/13 0:00,,3/1/13,16665,26489,2434,4590,9582,313,,82,,949,,113,563,4972,4804,1105,3613,8235,4923,5594,7131,398
3/3/13 0:00,,3/1/13,16559,28149,2398,4489,9870,338,,84,,687,,170,475,5614,4757,1178,3331,8073,5163,7045,7908,459
3/4/13 0:00,,3/1/13,21159,30693,2956,5257,9937,452,,65,,2232,,156,400,7700,3797,1745,3836,9132,7365,7295,9259,666
3/5/13 0:00,,3/1/13,22885,40261,3047,5731,14665,372,,71,,1150,,188,442,7403,3718,1842,5071,10211,7194,6470,14475,554
3/6/13 0:00,,3/1/13,22473,54020,2810,5940,16995,358,,91,,963,,146,545,6854,4058,1812,4048,9329,7863,6601,26113,528
3/7/13 0:00,,3/1/13,20965,52012,3083,5924,16054,421,,82,,982,,133,440,6403,4035,1665,4009,10151,6284,7418,25520,601
3/8/13 0:00,,3/1/13,19974,43768,2989,5839,14725,348,,97,,963,,182,605,5906,4177,1536,3779,9140,5831,6880,18960,528
3/9/13 0:00,,3/1/13,17448,33657,2490,5555,11889,278,,83,,789,,153,587,4971,4911,1028,3101,8900,5274,5953,11886,449
3/10/13 0:00,,3/1/13,18721,33904,2636,5098,12247,421,,59,,685,,236,487,6038,4668,1313,3266,10520,6408,6233,10951,617
3/11/13 0:00,,3/1/13,21723,36225,3374,6203,12540,415,,74,,636,,208,558,7128,4329,1658,3630,10232,6858,7020,12228,757
3/12/13 0:00,,3/1/13,23398,34917,3301,7348,10403,454,,70,,727,,192,567,7581,4166,2053,3874,9106,6822,8071,12767,724
3/13/13 0:00,,3/1/13,23778,32981,3487,6477,9971,369,,97,,1138,,182,602,7284,3998,1784,3816,10380,8214,8247,11728,713
3/14/13 0:00,,3/1/13,21396,31077,3362,6339,9677,348,,66,,897,,239,564,6246,3817,1661,3936,10621,6098,9122,11337,641
3/15/13 0:00,,3/1/13,20845,33234,3044,5764,10300,374,,95,,683,,169,656,5745,4036,1333,3499,9853,7205,7150,13153,587
3/16/13 0:00,,3/1/13,16521,29278,2630,4461,9511,274,,73,,544,,109,483,5359,4524,1027,2939,8398,5464,6914,9884,431
3/17/13 0:00,,3/1/13,17844,31490,2857,4405,10409,322,,59,,497,,123,644,5445,4569,1040,3239,9136,6303,7511,11067,536
3/18/13 0:00,,3/1/13,22116,31936,3877,6810,10169,484,,82,,678,,110,488,7317,3705,1599,3671,9584,6159,6916,10745,460
3/19/13 0:00,,3/1/13,23319,34046,3879,6553,13357,412,,116,,486,,166,515,7033,3654,1864,3590,9187,7433,8242,10002,972
3/20/13 0:00,,3/1/13,21994,34692,3306,6142,14415,337,,80,,461,,105,594,6504,3991,1781,3859,10542,6906,6647,9782,936
3/21/13 0:00,,3/1/13,21656,29402,3363,6310,10431,345,,74,,399,,92,605,6113,3495,1665,3606,9190,6712,10719,9363,1028
3/22/13 0:00,,3/1/13,20489,30491,3084,5856,11009,375,,50,,418,,125,561,7096,3259,1463,4154,8403,5932,7871,9127,788
3/23/13 0:00,,3/1/13,16385,27267,2779,4970,10071,317,,65,,412,,108,606,5918,2869,1085,2935,7914,4616,7733,8409,585
3/24/13 0:00,,3/1/13,18967,27494,3091,5411,9298,339,,139,,388,,115,781,5522,3717,2043,3012,9036,5410,8840,8957,602
3/25/13 0:00,,3/1/13,22122,30038,3327,6342,9680,496,,162,,464,,125,983,8061,3614,1985,3999,9481,6469,7487,8683,613
3/26/13 0:00,,3/1/13,23062,30414,3914,5997,9483,420,,115,,423,,147,627,7177,3198,1827,4083,14132,7241,10346,10556,726
3/27/13 0:00,,3/1/13,21361,33776,3322,5880,11073,394,,154,,373,,121,501,6649,3380,1981,3851,11792,6327,11975,12674,740
3/28/13 0:00,,3/1/13,20873,31793,3241,5481,12772,405,,70,,454,,153,593,6634,3579,1907,4086,11410,6158,11521,8808,618
3/29/13 0:00,,3/1/13,20413,28449,3374,5774,11004,298,,73,,327,,127,519,5956,3488,1508,3548,10121,6209,10703,8001,665
3/30/13 0:00,,3/1/13,17562,26792,3322,4548,10778,306,,90,,338,,112,777,5086,3892,1099,2926,10761,5667,9587,7036,553
3/31/13 0:00,,3/1/13,17963,25338,2801,6175,10311,255,,61,,432,,98,665,4825,3435,934,2318,9038,5735,9323,6767,513
4/1/13 0:00,,4/1/13,18961,28596,3103,4791,11901,386,,98,,540,,139,404,6233,3383,1518,3365,9261,6184,7378,7079,764
4/2/13 0:00,,4/1/13,21157,32551,3332,5680,13723,583,,62,,413,,137,470,7619,3153,1922,3934,9193,6289,7844,8056,775
4/3/13 0:00,,4/1/13,21835,32320,3716,5954,13046,599,,96,,461,,123,460,7823,3246,2019,3951,10424,6195,7938,8205,761
4/4/13 0:00,,4/1/13,20788,31490,3531,5874,12503,506,,60,,346,,82,446,8194,2966,1890,3644,10150,5849,6732,7827,733
4/5/13 0:00,,4/1/13,21506,33581,3260,6352,15879,370,,78,,305,,124,456,7314,3142,1582,3542,10047,6770,9248,7246,865
4/6/13 0:00,,4/1/13,16850,29854,2691,4780,15175,343,,65,,336,,101,494,5629,2674,1198,2963,8388,5218,8762,6376,652
4/7/13 0:00,,4/1/13,18084,28755,2911,4754,10474,417,,102,,418,,93,602,7044,2878,1236,2878,10432,6305,10945,8359,692
4/8/13 0:00,,4/1/13,22019,27433,3172,5188,10534,361,,66,,443,,129,479,6981,2891,1787,3907,10560,7965,7187,7027,539
4/9/13 0:00,,4/1/13,25960,31483,3561,5807,9060,347,,76,,452,,129,437,6861,3481,1784,3964,11387,10844,10162,12081,614
4/10/13 0:00,,4/1/13,23374,29340,3362,5727,11206,408,,78,,462,,148,455,7052,3638,2040,3869,10993,8376,8564,7444,625
4/11/13 0:00,,4/1/13,22012,26617,2774,5715,10198,427,,76,,607,,280,531,6426,2917,1732,4158,10119,7633,8194,7076,536
4/12/13 0:00,,4/1/13,20633,27828,2913,5754,10503,745,,74,,560,,136,475,5678,2838,1521,3638,9633,6807,6627,8809,672
4/13/13 0:00,,4/1/13,16578,22576,2464,4463,8952,475,,63,,345,,135,609,4730,2749,1425,2694,10448,5532,6930,6145,460
4/14/13 0:00,,4/1/13,16596,25816,2484,4547,10216,537,,77,,405,,174,523,5806,2750,1256,3051,9765,5258,6479,7044,397
4/15/13 0:00,,4/1/13,18528,26948,2975,5335,10335,404,,68,,438,,135,497,6521,2678,1630,3291,9738,5297,6729,7414,521
4/16/13 0:00,,4/1/13,20130,25681,3061,5488,9368,471,,94,,437,,132,420,6989,2520,1691,3589,9150,6301,6570,6804,531
4/17/13 0:00,,4/1/13,20175,26661,2837,5686,9800,707,,111,,392,,181,453,7225,2812,1828,3877,9492,5947,6804,6824,648
4/18/13 0:00,,4/1/13,21586,27055,2662,7354,10101,737,,80,,478,,136,433,6272,3627,1554,3907,11154,6109,7127,7055,629
4/19/13 0:00,,4/1/13,19168,26863,2538,5684,10971,536,,79,,402,,114,541,5838,2531,1762,3447,9291,5737,5901,7523,600
4/20/13 0:00,,4/1/13,15574,28444,2257,4208,12928,392,,70,,209,,326,577,5492,2500,1200,2942,7748,4967,6090,7524,597
4/21/13 0:00,,4/1/13,15692,25858,2255,4264,9960,299,,87,,202,,326,442,6149,2641,1192,2883,9360,5098,7143,7108,853
4/22/13 0:00,,4/1/13,22075,26899,4206,5052,10150,469,,101,,403,,171,407,6646,3013,1724,3879,10476,7214,6946,7090,734
4/23/13 0:00,,4/1/13,27516,26057,3900,8908,9490,538,,72,,323,,164,525,6938,2989,1955,5140,9873,7613,9264,6640,643
4/24/13 0:00,,4/1/13,22559,28580,3472,6041,10730,553,,79,,388,,113,388,6788,3393,2069,3849,10692,7128,8492,7669,577
4/25/13 0:00,,4/1/13,21034,28525,3102,5997,10192,534,,100,,346,,132,434,6529,3682,1701,3847,9131,6387,7681,8122,754
4/26/13 0:00,,4/1/13,19860,34080,3138,5838,9633,550,,81,,300,,165,487,5575,12240,1521,3463,9770,5900,7619,6632,506
4/27/13 0:00,,4/1/13,16588,23618,2481,4648,9301,436,,80,,388,,78,492,4934,3601,1105,3325,8386,5029,7196,5782,414
4/28/13 0:00,,4/1/13,16799,25839,2476,4898,10496,504,,105,,270,,173,502,5478,2695,1226,2753,9508,5446,7477,7170,982
4/29/13 0:00,,4/1/13,22694,28157,3439,5885,10019,548,,662,,299,,118,522,6509,2809,1679,5252,14054,6439,8402,8820,2973
4/30/13 0:00,,4/1/13,21502,29605,3080,6216,10194,685,,271,,311,,123,472,8616,2750,1909,3930,11051,6367,10786,8045,866
5/1/13 0:00,,5/1/13,22518,26572,2954,7117,10106,514,,75,,442,,152,460,6039,2667,1904,3652,11332,6891,8025,7760,608
5/2/13 0:00,,5/1/13,20428,25487,2979,5995,9958,461,,148,,353,,162,363,6489,2410,1501,3782,10877,6171,7476,6630,710
5/3/13 0:00,,5/1/13,19949,23559,3135,6097,9409,483,,75,,317,,127,485,5856,2303,1540,3441,10178,5736,6235,5991,632
5/4/13 0:00,,5/1/13,16693,21903,2471,4673,8727,330,,81,,281,,116,531,4779,2629,1079,3406,8768,5064,6827,5768,653
5/5/13 0:00,,5/1/13,14982,23972,2273,4044,9219,431,,91,,250,,113,560,5399,2584,988,2718,9810,4959,6574,6770,540
5/6/13 0:00,,5/1/13,18659,27040,2571,5583,9975,485,,90,,242,,102,442,6411,2482,1632,3417,10738,5456,6814,8172,547
5/7/13 0:00,,5/1/13,21070,26984,3048,6230,9932,530,,74,,335,,122,410,6997,2736,1743,3641,9904,6408,7462,7319,1645
5/8/13 0:00,,5/1/13,19940,28575,2973,6049,8980,735,,148,,356,,114,423,7510,2546,1747,3563,10047,5608,7932,9539,666
5/9/13 0:00,,5/1/13,20335,27347,2908,6290,9136,756,,137,,434,,216,486,6045,2661,1604,3426,9660,6107,7345,9505,641
5/10/13 0:00,,5/1/13,19597,27564,2580,5709,9532,721,,110,,263,,193,412,5931,2434,1360,3171,11364,6777,7802,9667,477
5/11/13 0:00,,5/1/13,16725,23493,1917,4733,8465,910,,732,,230,,128,381,4840,2564,926,2621,9629,6528,6034,7624,414
5/12/13 0:00,,5/1/13,13667,21109,1744,4124,7764,556,,77,,208,,116,349,4539,2135,971,2106,9161,4722,5916,6671,343
5/13/13 0:00,,5/1/13,18537,23913,2322,6059,8766,639,,93,,353,,134,405,6096,2191,1643,2697,9439,5816,6357,6860,532
5/14/13 0:00,,5/1/13,20712,27055,2512,6823,9765,661,,87,,303,,109,387,6669,2739,1670,3316,9723,6391,6975,7882,517
5/15/13 0:00,,5/1/13,21794,25695,2508,7826,9236,862,,63,,272,,277,419,6279,3521,2055,3427,13891,5978,7818,6659,506
5/16/13 0:00,,5/1/13,20902,28382,2407,7100,9704,954,,75,,372,,178,487,9474,2609,1760,3907,9827,5728,13560,6595,465
5/17/13 0:00,,5/1/13,19804,26560,2307,6741,10421,852,,49,,367,,177,446,6379,2809,1415,3699,8778,5642,6254,6951,446
5/18/13 0:00,,5/1/13,19938,22473,1991,4941,9063,675,,71,,750,,186,553,4796,2172,1056,2817,7702,9133,6651,6442,465
5/19/13 0:00,,5/1/13,15369,23934,1875,4040,8515,608,,73,,1511,,130,499,5471,2598,1465,2712,8978,5277,7093,7350,370
5/20/13 0:00,,5/1/13,19893,23894,2376,5847,8357,846,,200,,1044,,160,430,6094,2309,1613,3671,10079,6386,7264,7134,493
5/21/13 0:00,,5/1/13,21716,27510,2726,7060,9684,802,,178,,698,,128,400,7123,3141,1537,3626,10208,6767,8841,7562,1128
5/22/13 0:00,,5/1/13,21783,24508,2666,6930,9498,1050,,139,,709,,199,359,6412,2474,1834,3791,10001,6562,9552,6124,852
5/23/13 0:00,,5/1/13,19250,24509,2400,6218,8956,1033,,117,,405,,141,418,6373,2454,1738,3289,10064,5605,9552,6726,432
5/24/13 0:00,,5/1/13,18830,25501,2379,5898,10278,1010,,91,,374,,147,542,5467,2582,1455,3493,8302,5605,6497,7174,495
5/25/13 0:00,,5/1/13,16012,22090,1998,5698,8377,774,,115,,234,,111,472,4796,2446,983,2924,8085,4409,6449,6471,415
5/26/13 0:00,,5/1/13,14689,23055,2017,4245,8734,914,,70,,344,,120,469,5449,2276,951,2540,9622,4936,6743,6596,528
5/27/13 0:00,,5/1/13,16923,25152,2238,5095,8632,890,,190,,220,,117,475,5738,2543,1176,2965,10472,5449,6070,8239,455
5/28/13 0:00,,5/1/13,21135,27016,2435,6212,10285,1123,,70,,523,,129,405,6242,2886,1436,3506,9800,7546,8283,7603,1021
5/29/13 0:00,,5/1/13,21497,28526,2688,6029,11330,1049,,177,,814,,89,422,7200,2958,1860,3884,10634,7036,9908,7038,3291
5/30/13 0:00,,5/1/13,21647,30223,2620,6652,11143,1094,,67,,550,,129,484,8729,3594,1781,3822,11268,6772,8462,6757,3268
5/31/13 0:00,,5/1/13,22752,27520,2795,5785,11031,901,,78,,601,,98,496,7238,3326,1431,3587,10119,9154,7877,5925,932
6/1/13 0:00,,6/1/13,20587,24471,2336,4673,10990,891,,125,,320,,75,387,5581,2517,1052,2947,9752,9579,7140,5383,491
6/2/13 0:00,,6/1/13,25469,22828,2152,4334,8915,1052,,85,,304,,138,509,6006,2563,1110,2968,9530,14905,7630,5344,466
6/3/13 0:00,,6/1/13,25648,31309,3944,5746,15183,946,,90,,413,,113,411,6712,3750,1619,3750,11402,10589,6464,5664,532
6/4/13 0:00,,6/1/13,23851,29594,3410,5362,14124,1029,,120,,357,,139,500,6372,2869,1926,3949,10747,9204,11954,6229,525
6/5/13 0:00,,6/1/13,23272,28797,2931,6109,12214,1275,,148,,455,,112,363,7221,3373,2157,4242,11624,7833,8894,5989,605
6/6/13 0:00,,6/1/13,21071,30552,2660,5889,15041,1051,,111,,399,,112,433,6674,2872,1750,3608,9732,7164,8453,5965,516
6/7/13 0:00,,6/1/13,23029,164427,3623,6593,149209,1019,,90,,298,,140,462,6384,2964,1489,4146,9689,7178,8358,5870,456
6/8/13 0:00,,6/1/13,18026,38441,2406,4454,24273,970,,86,,293,,97,556,6146,2482,1127,3048,7506,6991,8166,5540,746
6/9/13 0:00,,6/1/13,18692,26628,2187,4614,11454,871,,56,,278,,137,420,6274,2359,1215,3002,8606,7674,7404,6541,751
6/10/13 0:00,,6/1/13,19733,35775,2764,5178,12642,1675,,142,,298,,165,425,6651,2570,1621,3376,10093,6794,13061,13912,573
6/11/13 0:00,,6/1/13,22477,30395,2799,5885,11709,1048,,92,,350,,149,610,7219,2776,1867,3607,11374,8319,9983,8691,482
6/12/13 0:00,,6/1/13,21564,27178,2550,5782,10757,1006,,99,,387,,88,428,6841,2930,1602,3647,10760,7983,9601,6650,545
6/13/13 0:00,,6/1/13,22173,27467,2661,5568,11151,1063,,78,,285,,97,629,7055,2807,1697,3716,10348,8531,7118,6454,504
6/14/13 0:00,,6/1/13,20522,28327,2361,5331,12349,926,,76,,284,,135,448,6328,2504,1375,3928,10099,7527,11431,7146,448
6/15/13 0:00,,6/1/13,15444,24416,1928,4362,10645,888,,73,,224,,95,347,5769,2289,989,3030,8227,5135,6434,5713,400
6/16/13 0:00,,6/1/13,15059,21828,1744,3732,9130,760,,76,,265,,73,364,5090,2264,910,2635,8607,6038,6868,5344,448
6/17/13 0:00,,6/1/13,24588,28824,2492,5218,12092,1057,,105,,213,,121,294,6887,2390,1650,3639,10350,11589,8990,7455,732
6/18/13 0:00,,6/1/13,21424,29506,3004,5716,12071,1141,,90,,223,,143,347,7238,2748,1961,3685,10489,7058,7029,7449,550
6/19/13 0:00,,6/1/13,22366,29307,2646,6286,13269,1008,,122,,250,,77,452,7186,2768,1974,3963,10094,7497,10962,6084,840
6/20/13 0:00,,6/1/13,28466,27321,2796,9176,11066,1139,,79,,610,,114,451,6706,2825,1834,3544,19421,11116,8159,6724,839
6/21/13 0:00,,6/1/13,22273,25693,2469,6546,11441,951,,62,,509,,124,550,5836,2680,1737,3763,9282,7758,10816,5736,828
6/22/13 0:00,,6/1/13,17651,26573,2353,5187,9658,1140,,46,,246,,68,412,5954,2327,1118,2903,7759,6090,6936,8634,390
6/23/13 0:00,,6/1/13,17190,27153,2230,4544,11535,1060,,60,,331,,116,371,5787,2766,1104,2789,8183,6523,7004,7065,493
6/24/13 0:00,,6/1/13,22525,29133,2874,5650,12241,1320,,55,,341,,91,340,7038,3372,1797,3730,9594,8474,7165,6482,653
6/25/13 0:00,,6/1/13,23103,29883,2859,7583,12380,1716,,53,,369,,118,317,7706,3132,1670,3622,11175,7369,7480,6665,567
6/26/13 0:00,,6/1/13,21584,28924,2823,5832,11956,1328,,59,,269,,116,396,7891,2916,1985,4677,10376,6267,7716,6161,514
6/27/13 0:00,,6/1/13,20671,30453,2780,5558,12655,1252,,60,,333,,118,358,7429,3039,1666,3682,10093,6985,9459,7330,694
6/28/13 0:00,,6/1/13,19730,33595,2431,5280,12257,1073,,63,,233,,113,429,7289,7926,1352,3633,9544,7034,8736,6123,547
6/29/13 0:00,,6/1/13,16046,25725,2102,4355,10548,1053,,50,,677,,93,435,6186,3455,986,3021,7639,5582,7023,5536,456
6/30/13 0:00,,6/1/13,18183,26432,2148,3955,10273,1211,,80,,241,,94,369,6018,2959,1000,3591,8206,7489,6455,7182,441
7/1/13 0:00,,7/1/13,20155,26710,2545,5175,10536,1137,,90,,250,,102,501,6781,3289,1525,3673,8680,7237,6468,6104,532
7/2/13 0:00,,7/1/13,23498,28773,2797,5982,10465,1144,,76,,383,,86,453,7608,4279,1922,5000,9266,7797,7148,6421,578
7/3/13 0:00,,7/1/13,21917,29607,2751,5888,11825,1224,,73,,248,,237,378,7445,3991,1784,4301,9066,7193,7810,6346,611
7/4/13 0:00,,7/1/13,19002,23999,2035,4689,9377,944,,70,,158,,123,511,6090,3089,1192,3181,8363,7905,6202,5443,576
7/5/13 0:00,,7/1/13,17184,32066,2046,4896,19261,916,,107,,265,,146,396,5274,2613,1086,3366,7001,5790,6270,4918,384
7/6/13 0:00,,7/1/13,15204,37840,1840,4076,23447,1130,,78,,294,,142,368,6043,3038,1022,2972,7071,5294,7813,5312,1168
7/7/13 0:00,,7/1/13,17870,27357,2962,4342,12259,1055,,55,,180,,93,349,6004,2781,1081,3254,7743,6231,7531,6313,397
7/8/13 0:00,,7/1/13,23096,30209,2754,5835,11131,1369,,104,,251,,89,289,7270,4969,1892,3697,9253,8918,8643,6839,440
7/9/13 0:00,,7/1/13,21672,31443,2673,5940,11570,1336,,91,,414,,91,408,8069,4735,2378,4068,9462,6613,8264,7069,645
7/10/13 0:00,,7/1/13,22568,34178,2991,6480,12592,1062,,58,,446,,85,418,7988,4750,1763,3990,9710,7344,8450,8848,587
7/11/13 0:00,,7/1/13,23707,31037,2926,6695,11536,1124,,59,,299,,94,437,7589,5144,2414,4397,9170,7275,9096,6768,608
7/12/13 0:00,,7/1/13,21463,28654,2437,6050,10780,960,,64,,345,,68,512,6877,4732,2173,3770,9423,7033,7423,6265,592
7/13/13 0:00,,7/1/13,23018,26153,2131,5254,10027,901,,55,,283,,76,387,6613,3730,1682,2742,7240,11209,6170,5783,434
7/14/13 0:00,,7/1/13,17766,23879,2023,4233,9549,786,,53,,255,,102,327,5714,3470,1243,2953,6584,7314,6947,5146,559
7/15/13 0:00,,7/1/13,20201,27122,2593,5367,10107,1120,,71,,255,,85,386,6817,3888,1787,3428,8601,7026,8917,6310,759
7/16/13 0:00,,7/1/13,21844,30645,2601,6080,10769,1130,,49,,222,,112,386,8222,4465,1831,3863,8878,7469,12021,7189,994
7/17/13 0:00,,7/1/13,23790,30287,3279,5881,10238,1114,,54,,236,,113,437,7468,4467,2182,3851,9303,8597,14267,8114,802
7/18/13 0:00,,7/1/13,22025,32362,3055,5478,11155,1059,,52,,214,,146,712,9986,4737,1701,3746,9453,8045,12482,6484,663
7/19/13 0:00,,7/1/13,21105,27438,2746,6153,10935,1082,,42,,388,,159,582,6406,4055,1443,4213,8988,6550,8517,6042,505
7/20/13 0:00,,7/1/13,20119,24948,2337,5568,9538,877,,52,,245,,86,586,5797,3771,999,5363,6673,5852,8095,5842,519
7/21/13 0:00,,7/1/13,17804,29166,2161,5127,14105,808,,39,,228,,79,587,6032,3597,1106,3916,8245,5494,7720,5432,526
7/22/13 0:00,,7/1/13,20358,27844,2886,6322,10716,914,,69,,310,,103,614,7272,3990,1575,3762,8382,5813,8420,5866,823
7/23/13 0:00,,7/1/13,20999,29464,2982,5928,10845,1009,,53,,282,,121,631,7574,4393,1627,3666,8381,6796,8458,6652,651
7/24/13 0:00,,7/1/13,22542,86420,3163,6120,67533,1164,,72,,375,,144,570,7894,4208,1956,4287,8827,7016,9094,6785,630
7/25/13 0:00,,7/1/13,24003,41143,3069,6082,22853,1039,,41,,384,,88,608,7840,4387,1598,3972,9052,9282,8990,6063,896
7/26/13 0:00,,7/1/13,21527,33781,2689,5670,14720,946,,56,,369,,122,501,8683,4257,1480,3534,8111,8154,8725,6121,604
7/27/13 0:00,,7/1/13,17826,27834,3220,4438,11428,741,,45,,237,,198,426,6865,3955,974,3218,6657,5976,8419,5586,728
7/28/13 0:00,,7/1/13,18799,27321,3643,4269,11147,881,,57,,227,,114,770,6939,3613,1013,3178,7145,6696,7298,5622,501
7/29/13 0:00,,7/1/13,22582,33561,3312,5701,14241,1036,,42,,229,,67,344,7468,5730,1500,3712,8514,8357,8039,6122,593
7/30/13 0:00,,7/1/13,24687,31534,3321,6321,11521,844,,66,,254,,108,417,8648,4607,1673,4926,9251,8446,8817,6758,955
7/31/13 0:00,,7/1/13,22034,31054,3173,6160,12360,1016,,65,,209,,142,376,7975,4230,1743,4469,10076,6489,8852,6489,548
8/1/13 0:00,,8/1/13,23446,33806,3223,5918,12535,893,,56,,280,,121,446,8525,4145,4584,3669,8516,6052,8562,8601,666
8/2/13 0:00,,8/1/13,25754,29701,3256,11509,12128,969,,62,,198,,89,368,6989,4140,2196,3498,8265,5295,7201,6444,507
8/3/13 0:00,,8/1/13,19205,26598,2452,7117,11236,740,,33,,241,,118,402,6349,3492,1089,3298,9968,5249,8340,5521,429
8/4/13 0:00,,8/1/13,16630,29204,2433,5368,12104,662,,60,,219,,93,399,6396,3674,1139,2935,8955,4755,7959,7030,404
8/5/13 0:00,,8/1/13,21962,30850,3091,6743,11698,827,,57,,246,,118,439,8411,3686,1633,3861,11909,6634,7681,7055,463
8/6/13 0:00,,8/1/13,24387,31727,3552,7222,12635,879,,37,,218,,99,395,7651,4477,1635,4018,12493,7960,8592,6964,478
